"id"	"item_id"	"reviewer name"	"reviewer twitter"	"rating"	"quality score"	"created at"	"review"
"123"	"39"	"Kristy Bolsinger"	"kristy"	"3"	"0"	"2009-09-22 18:49:44 UTC"	"The stability of bit.ly is great.  As other url shorteners have come and gone, hacked, gone down, it's great to have one that you can count on.  The tracking that it does could be a bit more robust but when combined with other tools such as omniture url t"
"124"	"877"	"Robby Grossman"	"freerobby"	"5"	"1"	"2009-09-22 21:48:42 UTC"	"Super easy and effective Wordpress integration. Let's you tweet your blog posts or blog your tweets."
"125"	"1128"	"Robby Grossman"	"freerobby"	"5"	"0"	"2009-09-22 22:22:00 UTC"	"Fantastic web interface for Twitter that features bit.ly link expansion, and inline embedding of movies and images. Allows management of multiple Twitter accounts. My go-to Twitter web app."
"126"	"580"	"Guy Kawasaki"	"GuyKawasaki"	"5"	"1"	"2009-09-22 22:40:11 UTC"	"This is the desktop app that I use. My favorite features are: deleting Directs from the panel view, multiple accounts, and setting a default account."
"127"	"580"	"David Cohen"	"davidcohen"	"5"	"0"	"2009-09-22 23:19:33 UTC"	"To me this is the must have Twitter client on the desktop. I use it on Mac, and it's really complete and elegant. I run it on a second monitor and it's one of my essential apps."
"128"	"602"	"David Cohen"	"davidcohen"	"5"	"0"	"2009-09-22 23:21:33 UTC"	"The must have mobile Twitter app for the iPhone. Multiple account support makes it a winner for those managing brand accounts and personal accounts at the same time. "
"129"	"343"	"Jolie O'Dell"	"jolieodell"	"4"	"0"	"2009-09-22 23:32:29 UTC"	"(written spring 2009)

For some cosmic/hormonal reason, I hated the Pixelpipe live demo I saw last week at SF New Tech. After TechCrunch’s review, I spewed some bile into the comments section about how there are already too many value-free aggregating/status pushing services and went on with my life. I now must nibble lightly on my words; Pixelpipe doesn’t suck.

The suprisingly simple three-click process for adding most “pipes” is among the fastest processes I’ve seen yet. Unfortunately, it’s giving me unidentifiable technical problems with pushing status updates to Facebook (mystery error message FTW?), and double-posting to TwitPic/Twitter (see the all-important redundancy note at the beginning of this gargantuan post). And I still can’t get the background image upload form to work.

Customization: Allows for custom or colored background/headline on a hosted page; but so far, I haven’t been able to make that work.

Content Posting: Uploads status updates/microblogs, photos, videos, audio, and other files; then pushes the content to any relevant social sites you’ve linked.

Mobile Functionality: Email, MMS, an iPhone app, an Android app, etc. Seems poised for mobile greatness.

Roasted: Medium rare. Stick a fork in it and send feedback to @brettb."
"130"	"1007"	"Jolie O'Dell"	"jolieodell"	"4"	"1"	"2009-09-22 23:44:46 UTC"	"Many users have long sought the ultimate app for mashing up Twitter and online video. Several services have emerged in this space, but many that we tested have been found wanting.

Today, we've been playing with TwitVid.com and the new, free TwitVid iPhone app. Both have greatly impressed us with a simple, well-integrated interface and just the right balance of great function without feature bloat. Does TwitVid have what it takes to win the Twitter-come-video game?

With a range of options for capturing and uploading video, we think TwitVid stands a good chance.

Includes option for iPhone, webcam, and uploads."
"131"	"1303"	"Jolie O'Dell"	"jolieodell"	"3"	"0"	"2009-09-22 23:46:30 UTC"	"The site, which is still in its infancy, gives users a three-step process for sending music via Twitter. First, the user finds the song. As aforementioned, the song could be on a website, on a user's hard drive, or in the SongTwit library, which seems to consist of third party-hosted audio clips (this seems fine for web-based sharing, but we wonder how well it will work for various mobile devices). If the user is working from the SongTwit library, he is presented with a range of selections and is able to preview the song/video before it goes out as a tweet. There are a few flaws of the service, aside from the DM-less-ness. No downloads from these pages are yet available, and they're still working on the broken pause button on the media players. Still, the search function really does help save time that would likely have been spent trolling YouTube for clips of that one Venga Boys song from 1999. And that's what the Internet is for, no?"
"132"	"580"	"Claire Wadlington"	"wadlington"	"5"	"0"	"2009-09-23 01:30:18 UTC"	"The structure of Tweetdeck allows you to see results of several searches at one time. It is easy to reply, retweet, mark as a favorite shorten URLs and even shorten tweets."
"133"	"575"	"Alicia C. Staley"	"stales"	"4"	"1"	"2009-09-23 01:39:10 UTC"	"I use tweetchat to follow hashtags from conferences and webinars. It's very useful to have this information in one place, outside of my regular twitter app. Sometimes the tweets can be fast and furious from a conference keynote or session, and this application really helps isolate these key tweets making it much richer ""chat"" experience."
"134"	"1206"	"Adam Wride"	"adamwride"	"4"	"0"	"2009-09-23 02:19:22 UTC"	"Concept is good - makes it easy to cull the ranks, even if it makes mistakes..."
"135"	"312"	"David Szetela"	"Szetela"	"5"	"0"	"2009-09-23 02:25:36 UTC"	"Great tool for tracking Tweets, links in tweets, etc. Essential tool for direct marketers, reputation managers, and social media marketers/agencies."
"136"	"1208"	"Dan Croak"	"Croaky"	"5"	"0"	"2009-09-23 02:29:39 UTC"	"Thunder Thimble is better-looking, more relaxed workflow CoTweet.

It is exactly what you need for brand management."
"137"	"842"	"Maggie Battista"	"mizmaggieb"	"3"	"0"	"2009-09-23 02:33:50 UTC"	"Good app. Wish I knew more about how its criteria... "
"138"	"1260"	"Danny Brown"	"DannyBrown"	"5"	"0"	"2009-09-23 02:37:06 UTC"	"Seesmic Web takes a lot of the great features from its Desktop sibling and then adds a bunch of new ones. Threaded DM's, for example, has to be one of the simplest yet essential options around. And for Tweetdeck lovers, there's even a black skin option! :) "
"139"	"646"	"Maggie Battista"	"mizmaggieb"	"3"	"0"	"2009-09-23 02:38:48 UTC"	"TweetStats is good. But I'm missing detail around specific tweets. If it's in there, I can't find it... Help?"
"140"	"604"	"Dan Croak"	"Croaky"	"5"	"1"	"2009-09-23 02:39:05 UTC"	"Best desktop app I've used. Better than Twitterific, better than Bluebird, TweetDeck, etc., etc.

I haven't used the mobile app yet (been happy with the free Twitterific mobile app)."
"142"	"1065"	"Aniq Rahman"	"anrahman"	"5"	"0"	"2009-09-23 02:43:42 UTC"	"Best twitter app for BlackBerry"
"143"	"604"	"Aniq Rahman"	"anrahman"	"5"	"0"	"2009-09-23 02:44:20 UTC"	"Best twitter app for mac os :)"
"144"	"39"	"Dan Croak"	"Croaky"	"5"	"3"	"2009-09-23 02:45:42 UTC"	"Just used it for the first time because of oneforty. I dig the STATS. Will switch over from is.gd. Just using a Javascript link in my Firefox toolbar."
"145"	"82"	"Dan Croak"	"Croaky"	"1"	"0"	"2009-09-23 02:50:35 UTC"	"Confusing interface. Weird, strict workflow (on-duty notifications, assigning tweets). Spammy features (multi-account postings). Depressing paradigm (another inbox). Claims others' innovations as their own (bit.ly's click tracking). Use Thunder Thimble instead."
"146"	"1128"	"Michael Sprague"	"michaelsprague"	"5"	"0"	"2009-09-23 02:53:00 UTC"	"I have really enjoyed using the Brizzly app.  Easy to manage multiple accounts and also group my followers (huge).  But to be honest my favorite feature are the trend explanations.  Their latest version is faster and they are continually making nice updates like photo uploads etc.  Screenshot: http://screencast.com/t/JSutPfou1Em 

Solid team from @thinglabs

Looking forward to what they push out next."
"147"	"151"	"Dan Croak"	"Croaky"	"5"	"2"	"2009-09-23 02:56:55 UTC"	"A phenomenon in its own right."
"148"	"1086"	"Dan Croak"	"Croaky"	"1"	"0"	"2009-09-23 02:58:23 UTC"	"Same as Britopian. Tried it once, never went back."
"149"	"1224"	"Dan Croak"	"Croaky"	"5"	"0"	"2009-09-23 02:59:34 UTC"	"Don't buy Screenflow for the Mac or Camtasia or any crazy expensive screencast software. Screenr is the bomb!"
"150"	"580"	"Dan Croak"	"Croaky"	"1"	"1"	"2009-09-23 03:02:31 UTC"	"Ugly interface. Adobe AIR at its worst. I've never wanted to separate my streams into categories, either, which seems to be their main deal."
"151"	"580"	"Keith Crawford"	"tsudo"	"5"	"0"	"2009-09-23 03:09:42 UTC"	"Fast & Full Featured - Real time tweets, global filters for eliminating noise, and desktop notifications make this the desktop client that can't be beat."
"152"	"1245"	"Dan Croak"	"Croaky"	"5"	"0"	"2009-09-23 03:28:02 UTC"	"One of the best aggregators I've used."
"153"	"580"	"AnDrew BarTek"	"DrewTek"	"5"	"0"	"2009-09-23 03:29:25 UTC"	"Don't think I could use Twitter without Tweetdeck.  It allows me to organize everything how I would like to see it and keeps things nice and neat."
"154"	"82"	"warrickt"	"warrickt"	"3"	"0"	"2009-09-23 03:34:51 UTC"	"Clunky interface, account admin slow and painful, some spammy features, OK for non-expert users."
"155"	"848"	"Michelle McCormack"	"Michellemmm"	""	"0"	"2009-09-23 03:34:57 UTC"	"I'd say the only problem with this is that it doesn't load; at least not the 3 or 4 times I tried, and waited several minutes. 

5th time loaded.  Excellent. Bulk unfollowed 500+ ppl that were not following back.  

I feel liberated. :)"
"156"	"248"	"Dan Croak"	"Croaky"	"1"	"1"	"2009-09-23 03:36:41 UTC"	"Freaky concept. Unknown advertisers using my voice to sell their product at times of their choosing. No way would I sign up for this."
"157"	"968"	"Dan Croak"	"Croaky"	"5"	"0"	"2009-09-23 03:39:53 UTC"	"Best iPhone client... and free! The ads are unobtrusive."
"158"	"1325"	"Dan Croak"	"Croaky"	"2"	"0"	"2009-09-23 03:43:46 UTC"	"Beautiful site, looks professional, but I'm simply not going to sell out my voice in any form, including my Twitter stream, to advertisers."
"159"	"602"	"Dave Pell"	"davepell"	""	"0"	"2009-09-23 03:45:44 UTC"	"I use this on both the mac and the iphone. Love the simplicity of the UI and the elegance of the product. Doesn't take up my whole desktop. A mac lover's mac app."
"160"	"604"	"elephantattack"	"elephantattack"	"5"	"0"	"2009-09-23 04:33:56 UTC"	"tweetie on the mac is what other apps try to be. Tweetie is the best. And the best part?! it's not an AIR app!"
"161"	"82"	"Mike Champion"	"graysky"	"3"	"0"	"2009-09-23 05:03:46 UTC"	"I like the idea a lot, and want to use a tool like this, but find the UI too cumbersome so tend to use similar search tools like desktop Tweetie with a few saved searches. I like the ability to schedule tweets and see what coworkers are posting, and think it will be better when the smooth out the UI a bit."
"162"	"485"	"Brian Moore"	"digideth"	"5"	"1"	"2009-09-23 05:10:15 UTC"	"You for got 1 detail in your description it has Mr.Tweet info in the email. this is a must have for any twitter user. You can instantly click to block or mark a spammer right from the email. Way more effective & useful email than what twitter sends out. "
"163"	"1128"	"Jennifer Leggio"	"mediaphyter"	"5"	"0"	"2009-09-23 05:18:36 UTC"	"I tried Brizzly for the first time tonight and promptly wrote a review of it for ZDNet. It's a great application. "
"164"	"100"	"Jennifer Leggio"	"mediaphyter"	"5"	"1"	"2009-09-23 05:42:16 UTC"	"I can't say enough about DM Deleter. I get a lot of DMs and I send a lot of DMs. As a matter of fact, most of my interview planning is done through DM. I don't like to have all of that content so easily accessible on the Web should someone get into my Twitter account, so every couple of weeks I wipe them all with DM Deleter. It's so easy and only takes a few minutes. As Marina cautioned, it deletes the DM for *both* parties, so if you run DM Deleter before a DM is read the recipient might not get it. "
"165"	"289"	"Jennifer Leggio"	"mediaphyter"	"1"	"0"	"2009-09-23 05:44:14 UTC"	"I have too many tweets to successfully use this application. I don't know if this is a limitation of the Twitter data or the application. Disappointing."
"166"	"323"	"Carolyn Chan"	"thechannelc"	"5"	"1"	"2009-09-23 06:51:18 UTC"	"this app makes it super easy to see what's under there.  "
"168"	"1330"	"Triathlon Training"	"ontri"	"5"	"1"	"2009-09-23 11:26:13 UTC"	"simple but saves me time - less trips to twitter search to see who is tweeting about my products - tweetalarm lets me know"
"169"	"354"	"Claire Wadlington"	"wadlington"	""	"0"	"2009-09-23 12:09:17 UTC"	"Tried this, but haven't figured out how to get it to work via twitter yet. Plan to go back, and will rate once I've got it working. Cute idea."
"170"	"602"	"Gary Elliott"	"Gary"	"4"	"0"	"2009-09-23 12:09:19 UTC"	"Really nice on the iphone, which is just about the only way I consume tweets. I have to assume that any problems it has loading data when I open up the app are twitter's fault and not Tweetie's..."
"171"	"191"	"Kaplow PR"	"kaplowpr"	"5"	"0"	"2009-09-23 13:07:09 UTC"	"HootSuite 2.0 is the best thing that happened to our internal twitter effort, ever. Really fantastic for scheduling and managing tweets, especially with multiple users.  Highly recommend!"
